,Unnamed: 0,comment_text,toxic
22065,22065,"""
I apologize to SarekofVulcan for my unfounded accusation. I should not have made such an accusation without backing it up with a link to evidence supporting such an accusation. I apologize.   '''talk """,0
25609,25609,"""

 Yellow dwarf? 

Is """"yellow dwarf"""" a correct term for 55 Cancri A? Shouldn't it be """"main sequence star""""? Even as a layman, I've seldom encountered the former term.""",0
9098,9098,"Eliot Higgins with Garry Kasparov
You said  Bellingcat - 'is A rubbish rag of discontented youths that has no place in the realm of learned men' , so I just wanted to share this photo with you, of Eliot Higgins with Kasparov -  Eliot Higgins, founder of Bellingcat with Kasparov and others - you are a vindictive non-entity imo and should spend more time humbly seeking to inform others on this  encyclopedia site with your content , and less time slagging off  people like Higgins who are your  moral and intellectual superiors. just my opinion. you pompous idiot you.92.3.10.9",1
23655,23655,"and the point is not what are aromanians, but preserve this unique language and culture which is not a threat to noones identity.",0
4200,4200,Go and fall off a cliff and die you pathetic bastard.,1
15526,15526,Same for File:SeanKilpatrick2014.jpg and File:ConnorBarwinCincy.png,0
15498,15498,http://www.users.bigpond.com/MONTDALE/page8.html  Heritage from village Κρανιώνας in macedonian Дреновени. Sources claim that the village was pure Slavic.,0
22826,22826,"Political Section

Makes reference to Hiliary and Obama in a way that can be construed as negative.  I recommened deleting the names of the two.  I would do it myself, but the Temple University WLAN won't allow it for some reason.",0
13848,13848,"U are a bitch nigga. Fuck u and the guy who blocked cookiesandboobs.
4rom mynameisearl0",1
6297,6297,"Absolute F'ing Lies 
You are a joke, Wikipedia.",1
6014,6014,"HELLO GREATEST TEACHER! 

Dear my favorite teacher,

You are my favorite teacher User:Pascal.Tesson. You truly amaze me how you can give me such horrible grades. You are the best motherfucker in the entire world. I hope you will eat my shit every time you see me in the front row of your class. You are a great bitch!!",1
22383,22383,"Vandalism warning

 [
http://en.wikipedia.org/w/index.php?title=Ctenophora&curid;=62251&action;=history This edit] toCtenophora was vandalism - stop it or you will be blocked.",0
24490,24490,"""

 O Bradaigh and Resistance Campaign 

OK, what would it take to convince you that it was important for O Bradaigh that it was the Resistance Campaign and not the Border Campaign?  Sean Cronin referred to it as the Resistance Campaign, and in the final press statement O Bradaigh, as lead author of the statement, referred to it as the Resistance Campaign.  White's biography of O Bradaigh even notes that critics complained of a """"Border Campaign.""""   If it's not important, why does O Bradaigh's paper call it the Resistance Campaign?

WH.  """,0
19948,19948,"Semi-protected edit request on 30 January 2014 

On January 30th 2014 Amanda Knox and Sollecito were convicted for a second time for the murder of Meredith Kercher.

131.109.225.35",0
2721,2721,"YAMLA,  are you stupid and a gay ass fag whos mother was a fucking whore you fuking idiotical mongolical son of a bitch you are so fucking faaaaaaagggggggggggggyyyyyyyyyyyyyy that oyuy suck as much cock as your dad who was the biggest gay ass idiot in history who ever sucked cock and oyu also stuck up a dildo up your mothers ass while she was pooing and you made your sister eat that shit!!!!",1
27916,27916,"(or, of course, you could try and recreate them from scratch with good sourcing, but that would be silly when userification is available)",0
2513,2513,-also nederland is (relatively) a socialist country. we dont have the red on top our flag for no reason. but we sure as fuck arent communistic. and i fail to see any suffering our socialism has caused,1
19601,19601,"Why?
Why are you so ADHD? 70.121.33.78",0
15863,15863,"""

Gurch is...an interesting fellow.  Just don't take his comments to heart, but take his advice on board 1 Talk/ """,0
11232,11232,"die 

you are loser learn how to help people cope I know where you  ... ... ... ... ... ... ... ... it is funny because I know who you are right away , you are the person that .. .. .. well you know. Fan-1967Fan-1967Fan-1967Fan-1967Fan-1967Fan-1967Fan-1967Fan-1967Fan-1967Fan-1967Fan-1967Fan-1967Fan-1967Fan-1967Fan-1967Fan-1967Fan-1967Fan-1967Fan-1967Fan-1967Fan-1967Fan-1967Fan-1967Fan-1967Fan-1967Fan-1967Fan-1967Fan-1967Fan-1967Fan-1967Fan-1967Fan-1967Fan-1967Fan-1967Fan-1967Fan-1967Fan-1967Fan-1967Fan-1967Fan-1967Fan-1967Fan-1967Fan-1967Fan-1967Fan-1967Fan-1967Fan-1967Fan-1967Fan-1967Fan-1967Fan-1967Fan-1967Fan-1967Fan-1967Fan-1967Fan-1967Fan-1967Fan-1967Fan-1967Fan-1967Fan-1967Fan-1967Fan-1967Fan-1967",1
19457,19457,"""I am Curt Gowdys Grandaughter, He will most definitely be missed. Thank you for acknowledging him he truely was an amazing sports caster and man and the best grandfather ever! He would treat everyone the same he would always tell me...."""" alexa, you could be sitting next to a bum or the richest man in the world, treat them equally""""  RIP papa....you are missed greatly ...Alexa Gowdy
""",0
17447,17447,"Nah, She is 100% White, Shakira is just 50% White.",0
27336,27336,"Thank you 

Thank you so much for your barnster dude. Keep in Touch. liking to work with you on many articles. BlueLankan",0
4728,4728,"disgusting 

Your behavier is a disgrace to wikipedia.",1
14894,14894,""", 2 February 2006 (UTC)
Perhaps if you would quit removing comments from the Talk Page of WWE Undisputed Championship because you disagree with them?  You give false claims of """"vandalism,"""" yet there is none per Wikipedia definition. I only place the remarks back in that you delete.  In point of fact, YOUR removal of the comments is vandalism as Wikipedia defines the definition.  I do have a beef with you, yes. I admit it.  I dislike you. You're a douchebag.  But I am not """"attacking"""" you (as Curps has defined it) when I place the comments back in.  I am merely taking care of business in regards to that talk page.  Wikipedia user  has told you about this,  has even told you about this, but yet you continue to not listen to anyone.  This is not even an isolated incident  you have done this to rec.sport.pro-wrestling on at least five occassions. If you do not like me posting, or have a problem with what I place in, then either put it on the talk page of whatever account or IP I am using or stop whining and shut up. Your pathetic kindergarten-like tactics of running to Curps everytime I do something you don't like is just fucking sad.  20:28""",1
6118,6118,"=why are you being so rude? i only want to help you motherfuckers. fuck! retards! you're such retards! i hope you all die! seriously, die!!!",1
5613,5613,"That IP banning is working great, keep up the foul work, nazi",1
30052,30052,"Just a note: the freenode news page has an e-mail you can send condolences to, Wikipedia is not for such things.  (talk • contribs)",0
27635,27635,"Your continous insertion of POV in Barelvi Article 

No one is supporting your POV on Barelvi Article and You are consistently inserting your unverifiable allegations in to the Article.You have regularly vandalized that Article.It seems You have certain Wahabi agenda to do so.You must STOP from inserting your Non neutral ,Unverifiable allegations.Moreover there is totally consensus on the previous version since long.Thank.",0
17143,17143,REDIRECT Talk:NXT TakeOver (series),0
21102,21102,"""

 Uru 

I went through the article again, made some changes, and left a note on the Talk page.  (talk) """,0
24285,24285,"""

Firstly, I am not fixated on, nor am I carrying on a dispute with, Epeefleche, and I certainly have no desire to get into any conflict with them. If you are not prepared to accept that then my posting any further unblock request would be pointless.For what it's worth, my attention was drawn to the article in question by additions made by Epeefleche to several golfer biographies which are on my watchlist. I first posted a message on Epeefleche's talk page explaining the minor changes I had made to those additions to those articles to try and negate any potential for conflict. I also explained the obvious issue I had noticed with the inclusion criteria for that list, before posting on the article talk page. I do not think either of those edits were disruptive or confrontational in any way, and thought I had responded in a reasonable manner to all Epeefleche's comments, while trying to return the focus onto the article. I repeat, I do not wish to engage in any dispute or conflict with Epeefleche or any other contributor and that remains the case. I cannot be any clearer on that.I have acknowledged that I should not have engaged in repeated reverting, and I see how that could potentially inflame things even more than usual in this instance.Yes, my response to Greg L was over the top and I should have done as I usually do – don't click the save page button and just ignore it, but it's too late now. bigissue """,0
9360,9360,u wanna suck me off do it thats useful,1
2274,2274,"Pedophile? 
Is Jimbo a pedophile? Does he maintain any regular contact with any minors?",1
70,70,ok stop being lame. seriously. go watch pokemon.,1
